Timestamp,PlaybackTime,VideoFrame,HeadYaw,HeadPitch,HeadRoll,GazeYaw,GazePitch,GazeRelativeH,GazeRelativeV,EyeHeadOffset,AbsoluteGazeYaw,AbsoluteGazePitch,LeftOpenness,RightOpenness,BlinkL,BlinkR,FaceIsValid,SmileL,SmileR,BrowDownL,BrowDownR,JawOpen,EyeClosedL,EyeClosedR,FaceActivity
151.1514,150.833,4525,-150.2102,-5.6076,2.9879,-152.6823,-10.3661,-2.4721,-4.7585,5.3624,-152.6823,-10.3661,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.1646,150.867,4526,-150.5535,-5.7851,2.9716,-152.6823,-10.3661,-2.1288,-4.5811,5.0515,-152.6823,-10.3661,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.1792,150.867,4526,-150.8325,-5.9812,2.9542,-152.0942,-10.8677,-1.2618,-4.8864,5.0467,-152.0942,-10.8677,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.1929,150.867,4526,-151.0760,-6.1997,2.9141,-152.0942,-10.8677,-1.0183,-4.6680,4.7777,-152.0942,-10.8677,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.2075,150.900,4527,-151.2845,-6.4383,2.8801,-152.0942,-10.8677,-0.8097,-4.4294,4.5028,-152.0942,-10.8677,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.2207,150.900,4527,-151.4651,-6.6800,2.8421,-150.8291,-10.3566,0.6361,-3.6765,3.7311,-150.8291,-10.3566,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.2344,150.933,4528,-151.6296,-6.9478,2.8029,-150.8291,-10.3566,0.8005,-3.4087,3.5015,-150.8291,-10.3566,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.2484,150.933,4528,-151.7545,-7.2438,2.7696,-150.6325,-10.2874,1.1220,-3.0436,3.2438,-150.6325,-10.2874,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.2616,150.933,4528,-151.8378,-7.5422,2.7267,-150.6325,-10.2874,1.2053,-2.7452,2.9982,-150.6325,-10.2874,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.2767,150.967,4529,-151.8961,-7.8429,2.6734,-150.6325,-10.2874,1.2636,-2.4445,2.7518,-150.6325,-10.2874,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.2898,150.967,4529,-151.9264,-8.1312,2.6088,-151.0511,-9.6529,0.8754,-1.5218,1.7556,-151.0511,-9.6529,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.3037,151.000,4530,-151.9420,-8.4282,2.5326,-151.0511,-9.6529,0.8909,-1.2248,1.5145,-151.0511,-9.6529,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.3182,151.000,4530,-151.9501,-8.7266,2.4501,-153.1501,-0.5745,-1.1999,8.1521,8.2399,-153.1501,-0.5745,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.3318,151.033,4531,-151.9542,-9.0344,2.3461,-153.1501,-0.5745,-1.1958,8.4598,8.5439,-153.1501,-0.5745,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.3457,151.033,4531,-151.9514,-9.3423,2.2376,-153.3006,1.2382,-1.3492,10.5805,10.6662,-153.3006,1.2382,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.3597,151.033,4531,-151.9407,-9.6664,2.1221,-153.3006,1.2382,-1.3599,10.9046,10.9891,-153.3006,1.2382,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.3746,151.067,4532,-151.9200,-10.0027,2.0165,-153.3006,1.2382,-1.3806,11.2408,11.3253,-153.3006,1.2382,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.3875,151.067,4532,-151.9081,-10.3518,1.9295,-153.0443,1.9919,-1.1362,12.3437,12.3959,-153.0443,1.9919,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4006,151.100,4533,-151.8939,-10.7064,1.8496,-153.0443,1.9919,-1.1504,12.6983,12.7503,-153.0443,1.9919,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4153,151.100,4533,-151.8852,-11.0881,1.7729,-153.0485,2.6615,-1.1632,13.7496,13.7987,-153.0485,2.6615,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4291,151.100,4533,-151.8810,-11.4630,1.6857,-153.0485,2.6615,-1.1675,14.1245,14.1726,-153.0485,2.6615,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4437,151.133,4534,-151.8719,-11.8462,1.5913,-153.0485,2.6615,-1.1765,14.5077,14.5553,-153.0485,2.6615,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4572,151.133,4534,-151.8639,-12.2358,1.4830,-152.9355,2.5431,-1.0716,14.7788,14.8176,-152.9355,2.5431,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4708,151.167,4535,-151.8569,-12.6175,1.3872,-152.9355,2.5431,-1.0786,15.1605,15.1988,-152.9355,2.5431,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4843,151.167,4535,-151.8397,-12.9804,1.2798,-152.6710,2.6303,-0.8313,15.6106,15.6327,-152.6710,2.6303,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.4982,151.200,4536,-151.8194,-13.3407,1.1872,-152.6710,2.6303,-0.8516,15.9709,15.9936,-152.6710,2.6303,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.5118,151.200,4536,-151.8122,-13.6909,1.1072,-152.6710,2.6303,-0.8588,16.3212,16.3437,-152.6710,2.6303,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.5258,151.200,4536,-151.8154,-14.0262,1.0429,-152.6790,3.2574,-0.8636,17.2835,17.3051,-152.6790,3.2574,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.5404,151.233,4537,-151.8401,-14.3705,0.9799,-152.6790,3.2574,-0.8389,17.6279,17.6479,-152.6790,3.2574,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.5542,151.233,4537,-151.8792,-14.6984,0.8970,-154.3708,4.0824,-2.4916,18.7809,18.9454,-154.3708,4.0824,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.5687,151.267,4538,-151.9337,-15.0194,0.8013,-154.3708,4.0824,-2.4371,19.1018,19.2566,-154.3708,4.0824,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.5820,151.267,4538,-152.0130,-15.3309,0.7112,-159.1272,9.9582,-7.1142,25.2891,26.2707,-159.1272,9.9582,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.5953,151.267,4538,-152.0891,-15.6346,0.6114,-159.1272,9.9582,-7.0380,25.5927,26.5428,-159.1272,9.9582,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.6105,151.300,4539,-152.1913,-15.9366,0.5370,-159.1272,9.9582,-6.9359,25.8947,26.8076,-159.1272,9.9582,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.6234,151.300,4539,-152.3173,-16.2561,0.4879,-159.2825,10.7527,-6.9652,27.0088,27.8924,-159.2825,10.7527,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.6370,151.333,4540,-152.4624,-16.5962,0.4473,-159.2825,10.7527,-6.8201,27.3489,28.1865,-159.2825,10.7527,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.6505,151.333,4540,-152.6218,-16.9662,0.4060,-159.3487,11.1230,-6.7269,28.0892,28.8835,-159.3487,11.1230,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.6637,151.333,4540,-152.8049,-17.3684,0.3557,-159.3487,11.1230,-6.5438,28.4914,29.2333,-159.3487,11.1230,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.6796,151.367,4541,-153.0103,-17.7931,0.2959,-159.2528,10.6443,-6.2424,28.4374,29.1145,-159.2528,10.6443,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.6932,151.367,4541,-153.2544,-18.2111,0.2335,-159.2528,10.6443,-5.9983,28.8554,29.4722,-159.2528,10.6443,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.7072,151.400,4542,-153.5227,-18.6238,0.1800,-159.2528,10.6443,-5.7301,29.2680,29.8237,-159.2528,10.6443,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.7206,151.400,4542,-153.8051,-19.0065,0.1370,-159.5641,10.5953,-5.7590,29.6018,30.1568,-159.5641,10.5953,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.7344,151.433,4543,-154.0918,-19.3761,0.0989,-159.5641,10.5953,-5.4723,29.9714,30.4669,-159.5641,10.5953,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.7482,151.433,4543,-154.3715,-19.7218,0.0668,-159.3119,10.3698,-4.9404,30.0916,30.4945,-159.3119,10.3698,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.7616,151.433,4543,-154.6484,-20.0458,0.0376,-159.3119,10.3698,-4.6635,30.4155,30.7710,-159.3119,10.3698,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.7770,151.467,4544,-154.9126,-20.3393,0.0161,-159.3119,10.3698,-4.3993,30.7091,31.0226,-159.3119,10.3698,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.7903,151.467,4544,-155.1878,-20.6287,0.0238,-159.5260,10.8298,-4.3382,31.4584,31.7561,-159.5260,10.8298,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.8036,151.500,4545,-155.4482,-20.9246,0.0463,-159.5260,10.8298,-4.0778,31.7544,32.0151,-159.5260,10.8298,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.8180,151.500,4545,-155.7072,-21.2380,0.0748,-159.3870,11.2169,-3.6799,32.4548,32.6628,-159.3870,11.2169,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.8319,151.533,4546,-155.9525,-21.5523,0.1077,-159.3870,11.2169,-3.4345,32.7692,32.9487,-159.3870,11.2169,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.8458,151.533,4546,-156.1951,-21.8828,0.1492,-159.3870,11.2169,-3.1919,33.0996,33.2532,-159.3870,11.2169,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.8595,151.533,4546,-156.4263,-22.2099,0.1974,-160.0291,11.8041,-3.6029,34.0140,34.2043,-160.0291,11.8041,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.8744,151.567,4547,-156.6409,-22.5595,0.2537,-160.0291,11.8041,-3.3882,34.3636,34.5303,-160.0291,11.8041,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.8873,151.567,4547,-156.8107,-22.9338,0.2741,-161.8163,12.5321,-5.0056,35.4658,35.8173,-161.8163,12.5321,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9014,151.600,4548,-156.9271,-23.3014,0.2729,-161.8163,12.5321,-4.8891,35.8335,36.1655,-161.8163,12.5321,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9155,151.600,4548,-157.0188,-23.6309,0.3167,-162.3768,14.6010,-5.3580,38.2319,38.6056,-162.3768,14.6010,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9293,151.600,4548,-157.0918,-23.9552,0.3847,-162.3768,14.6010,-5.2850,38.5562,38.9168,-162.3768,14.6010,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9434,151.633,4549,-157.1522,-24.2521,0.4531,-162.3768,14.6010,-5.2247,38.8531,39.2029,-162.3768,14.6010,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9570,151.633,4549,-157.2063,-24.5291,0.4914,-162.0703,15.4477,-4.8640,39.9768,40.2716,-162.0703,15.4477,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9709,151.667,4550,-157.2782,-24.7968,0.5100,-162.0703,15.4477,-4.7920,40.2445,40.5288,-162.0703,15.4477,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9845,151.667,4550,-157.3413,-25.0458,0.4967,-161.9783,15.3367,-4.6369,40.3825,40.6478,-161.9783,15.3367,1.0000,1.0000,0,0,1,0.007,0.002,0.002,0.003,0.000,0.000,0.000,0.0212
151.9983,151.700,4551,-157.4207,-25.2866,0.4889,-161.9783,15.3367,-4.5576,40.6233,40.8781,-161.9783,15.3367,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.0120,151.700,4551,-157.5144,-25.5228,0.4851,-161.9783,15.3367,-4.4639,40.8594,41.1025,-161.9783,15.3367,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.0258,151.700,4551,-157.6026,-25.7524,0.4906,-162.0308,14.9261,-4.4282,40.6784,40.9188,-162.0308,14.9261,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.0405,151.733,4552,-157.7169,-25.9773,0.5260,-162.0308,14.9261,-4.3139,40.9034,41.1302,-162.0308,14.9261,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.0542,151.733,4552,-157.8674,-26.2036,0.6009,-162.2268,15.1553,-4.3593,41.3589,41.5880,-162.2268,15.1553,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.0685,151.767,4553,-158.0499,-26.4459,0.6880,-162.2268,15.1553,-4.1768,41.6012,41.8103,-162.2268,15.1553,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.0824,151.767,4553,-158.2595,-26.7078,0.7820,-162.5510,15.7022,-4.2916,42.4100,42.6266,-162.5510,15.7022,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.0955,151.767,4553,-158.4890,-26.9871,0.8528,-162.5510,15.7022,-4.0620,42.6893,42.8821,-162.5510,15.7022,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.1107,151.800,4554,-158.7223,-27.2726,0.9199,-162.5510,15.7022,-3.8288,42.9747,43.1449,-162.5510,15.7022,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.1234,151.800,4554,-158.9532,-27.5505,0.9972,-164.9513,18.5861,-5.9980,46.1366,46.5249,-164.9513,18.5861,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.1382,151.833,4555,-159.1723,-27.8133,1.0681,-164.9513,18.5861,-5.7789,46.3994,46.7578,-164.9513,18.5861,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.1516,151.833,4555,-159.3962,-28.0616,1.1547,-165.4715,19.2130,-6.0753,47.2745,47.6633,-165.4715,19.2130,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.1647,151.867,4556,-159.6116,-28.3121,1.2358,-165.4715,19.2130,-5.8598,47.5251,47.8849,-165.4715,19.2130,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.1791,151.867,4556,-159.7962,-28.5413,1.2874,-165.1805,18.8565,-5.3843,47.3978,47.7026,-165.1805,18.8565,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.1929,151.867,4556,-159.9778,-28.7597,1.3283,-165.1805,18.8565,-5.2027,47.6162,47.8996,-165.1805,18.8565,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.2074,151.900,4557,-160.1261,-28.9586,1.3703,-165.1805,18.8565,-5.0545,47.8150,48.0815,-165.1805,18.8565,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.2205,151.900,4557,-160.2603,-29.1492,1.4208,-164.9208,19.2815,-4.6605,48.4307,48.6545,-164.9208,19.2815,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.2354,151.933,4558,-160.3611,-29.3212,1.4578,-164.9208,19.2815,-4.5597,48.6027,48.8161,-164.9208,19.2815,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.2489,151.933,4558,-160.4526,-29.4865,1.4951,-164.6265,19.7825,-4.1738,49.2689,49.4454,-164.6265,19.7825,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.2617,151.933,4558,-160.5416,-29.6527,1.5410,-164.6265,19.7825,-4.0848,49.4351,49.6036,-164.6265,19.7825,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.2767,151.967,4559,-160.6415,-29.8252,1.5931,-164.6265,19.7825,-3.9850,49.6077,49.7675,-164.6265,19.7825,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.2902,151.967,4559,-160.7356,-30.0012,1.6288,-164.7049,19.5066,-3.9693,49.5078,49.6667,-164.7049,19.5066,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.3033,152.000,4560,-160.8215,-30.1746,1.6564,-164.7049,19.5066,-3.8834,49.6812,49.8327,-164.7049,19.5066,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.3180,152.000,4560,-160.8927,-30.3638,1.6739,-164.6635,19.1204,-3.7708,49.4841,49.6276,-164.6635,19.1204,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.3315,152.033,4561,-160.9516,-30.5396,1.6891,-164.6635,19.1204,-3.7119,49.6599,49.7985,-164.6635,19.1204,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.3455,152.033,4561,-161.0083,-30.7177,1.7020,-164.6230,19.5006,-3.6148,50.2183,50.3482,-164.6230,19.5006,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.3595,152.033,4561,-161.0647,-30.8786,1.7174,-164.6230,19.5006,-3.5583,50.3792,50.5047,-164.6230,19.5006,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.3740,152.067,4562,-161.1297,-31.0243,1.7224,-164.6230,19.5006,-3.4933,50.5248,50.6455,-164.6230,19.5006,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.3876,152.067,4562,-161.2012,-31.1647,1.7174,-164.9611,18.9226,-3.7599,50.0873,50.2282,-164.9611,18.9226,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4009,152.100,4563,-161.2654,-31.3004,1.6937,-164.9611,18.9226,-3.6956,50.2230,50.3588,-164.9611,18.9226,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4155,152.100,4563,-161.3255,-31.4270,1.6688,-165.3880,18.6544,-4.0625,50.0814,50.2459,-165.3880,18.6544,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4290,152.100,4563,-161.3905,-31.5527,1.6431,-165.3880,18.6544,-3.9974,50.2071,50.3659,-165.3880,18.6544,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4436,152.133,4564,-161.4733,-31.6656,1.6517,-165.3880,18.6544,-3.9147,50.3199,50.4720,-165.3880,18.6544,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4572,152.133,4564,-161.5614,-31.7759,1.6716,-165.7706,18.9010,-4.2092,50.6769,50.8514,-165.7706,18.9010,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4706,152.167,4565,-161.6534,-31.8783,1.6811,-165.7706,18.9010,-4.1172,50.7793,50.9459,-165.7706,18.9010,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4843,152.167,4565,-161.7374,-31.9779,1.6767,-165.7533,19.2772,-4.0158,51.2551,51.4122,-165.7533,19.2772,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.4979,152.200,4566,-161.8173,-32.0862,1.6709,-165.7533,19.2772,-3.9359,51.3634,51.5140,-165.7533,19.2772,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.5128,152.200,4566,-161.8988,-32.1979,1.6871,-165.9556,19.3951,-4.0568,51.5930,51.7522,-165.9556,19.3951,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.5260,152.200,4566,-161.9677,-32.3090,1.7152,-165.9556,19.3951,-3.9879,51.7041,51.8577,-165.9556,19.3951,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.5402,152.233,4567,-162.0241,-32.4299,1.7329,-165.9556,19.3951,-3.9315,51.8251,51.9740,-165.9556,19.3951,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.5542,152.233,4567,-162.0672,-32.5555,1.7562,-165.0686,16.0159,-3.0015,48.5715,48.6641,-165.0686,16.0159,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.5675,152.267,4568,-162.1296,-32.6890,1.8056,-165.0686,16.0159,-2.9390,48.7049,48.7935,-165.0686,16.0159,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.5819,152.267,4568,-162.1905,-32.8278,1.8397,-165.2120,16.2939,-3.0215,49.1217,49.2145,-165.2120,16.2939,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.5956,152.267,4568,-162.2528,-32.9738,1.8588,-165.2120,16.2939,-2.9592,49.2677,49.3565,-165.2120,16.2939,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.6101,152.300,4569,-162.3315,-33.1350,1.8852,-165.2120,16.2939,-2.8805,49.4290,49.5128,-165.2120,16.2939,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.6235,152.300,4569,-162.4057,-33.3114,1.9075,-165.3251,16.0639,-2.9194,49.3753,49.4615,-165.3251,16.0639,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.6372,152.333,4570,-162.4700,-33.4857,1.9066,-165.3251,16.0639,-2.8551,49.5496,49.6318,-165.3251,16.0639,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.6510,152.333,4570,-162.5178,-33.6419,1.9011,-166.6103,19.0223,-4.0925,52.6642,52.8230,-166.6103,19.0223,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.6648,152.367,4571,-162.5613,-33.7873,1.9030,-166.6103,19.0223,-4.0490,52.8096,52.9646,-166.6103,19.0223,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.6791,152.367,4571,-162.5958,-33.9164,1.9083,-166.8736,20.1870,-4.2777,54.1034,54.2723,-166.8736,20.1870,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.6929,152.367,4571,-162.6306,-34.0508,1.9122,-166.8736,20.1870,-4.2430,54.2378,54.4035,-166.8736,20.1870,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.7070,152.400,4572,-162.6604,-34.1775,1.9184,-166.8736,20.1870,-4.2132,54.3645,54.5275,-166.8736,20.1870,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.7206,152.400,4572,-162.6738,-34.3052,1.8968,-167.0659,20.6741,-4.3920,54.9794,55.1545,-167.0659,20.6741,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.7343,152.433,4573,-162.6740,-34.4282,1.8693,-167.0659,20.6741,-4.3919,55.1023,55.2771,-167.0659,20.6741,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.7489,152.433,4573,-162.6646,-34.5269,1.8534,-167.1353,20.8481,-4.4707,55.3750,55.5551,-167.1353,20.8481,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.7618,152.433,4573,-162.6482,-34.6053,1.8422,-167.1353,20.8481,-4.4872,55.4534,55.6347,-167.1353,20.8481,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
152.7775,152.467,4574,-162.6329,-34.6893,1.8396,-167.1353,20.8481,-4.5024,55.5374,55.7196,-167.1353,20.8481,1.0000,1.0000,0,0,1,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.0121
